2016-01-01,-16,762,СВ,2
2016-01-02,-19,760,В,1
2016-01-03,-12,745,В,3
2016-01-04,-17,752,ЮВ,2
2016-01-06,-16,756,В,4
2016-01-07,-16,752,В,3
2016-01-08,-9,750,В,3
2016-01-09,-6,740,В,5
2016-01-11,-12,744,З,2
2016-01-12,-17,755,З,1
2016-01-13,-11,747,В,4
2016-01-14,-6,747,ЮВ,2
2016-01-15,-5,749,З,2
2016-01-16,-6,756,СЗ,1
2016-01-17,-12,755,В,4
2016-01-18,-4,752,ЮВ,3
2016-01-19,-7,743,В,3
2016-01-20,-2,741,В,1
2016-01-21,-8,754,ЮЗ,4
2016-01-22,-12,764,В,3
2016-01-23,-6,758,ЮВ,2
2016-01-24,-8,757,СВ,1
2016-01-25,-19,756,СЗ,2
2016-01-26,-19,755,СЗ,4
2016-01-27,-17,755,В,2
2016-01-28,-17,753,В,2
2016-01-29,-11,745,ЮВ,3
2016-01-30,-3,746,З,1
2016-01-31,1,749,Ю,1
2016-02-01,2,744,Ю,3
2016-02-02,0,746,Ю,1
2016-02-03,0,740,ЮЗ,2
2016-02-04,2,743,З,3
2016-02-05,1,745,З,1
2016-02-06,-3,749,З,1
2016-02-07,-2,753,СЗ,2
2016-02-08,-3,755,З,2
2016-02-09,0,758,З,2
2016-02-10,0,763,ЮЗ,3
2016-02-11,-7,765,В,3
2016-02-12,-4,764,В,2
2016-02-13,-3,761,В,1
2016-02-14,-5,759,ЮВ,3
2016-02-15,-5,760,В,2
2016-02-16,-2,759,В,3
2016-02-17,0,748,СЗ,3
2016-02-18,-2,753,СВ,3
2016-02-19,0,761,СВ,2
2016-02-20,1,758,В,3
2016-02-21,-4,750,В,3
2016-02-22,-3,756,ЮВ,2
2016-02-23,3,749,ЮЗ,1
2016-02-24,3,749,ЮВ,1
2016-02-25,0,742,ЮВ,2
2016-02-26,3,749,З,3
2016-02-27,1,758,Ю,2
2016-02-28,1,758,З,1
2016-03-01,0,759,СЗ,2
2016-03-02,-2,757,В,3
2016-03-03,0,750,ЮВ,1
2016-03-04,3,747,В,2
2016-03-05,2,745,З,1
2016-03-06,3,751,З,1
2016-03-08,3,758,СВ,2
2016-03-09,2,756,В,2
2016-03-10,3,756,В,3
2016-03-11,4,752,В,1
2016-03-12,6,749,СЗ,2
2016-03-13,1,750,СЗ,4
2016-03-14,-2,749,С,1
2016-03-15,-2,748,С,2
2016-03-16,0,737,З,3
2016-03-17,2,734,СЗ,2
2016-03-18,3,729,ЮЗ,3
2016-03-19,-4,728,СЗ,4
2016-03-20,-4,743,ЮЗ,2
2016-03-21,-2,745,З,2
2016-03-22,-2,749,ЮВ,2
2016-03-23,4,746,ЮВ,3
2016-03-24,2,747,З,1
2016-03-25,2,749,В,3
