2011-01-01,-6,753,ЮВ,3
2011-01-02,-6,751,ЮВ,3
2011-01-03,-8,755,ЮВ,3
2011-01-04,-11,760,В,2
2011-01-05,-6,756,ЮВ,2
2011-01-06,-8,764,СВ,1
2011-01-07,-12,769,В,1
2011-01-08,-15,767,В,2
2011-01-09,-15,767,ЮВ,1
2011-01-10,-13,765,З,2
2011-01-11,-12,761,ЮЗ,2
2011-01-12,-8,761,З,1
2011-01-13,-11,759,ЮВ,1
2011-01-14,10,756,В,3
2011-01-15,-5,755,В,3
2011-01-16,-9,754,В,4
2011-01-17,-9,754,В,5
2011-01-18,-14,756,СВ,3
2011-01-19,-13,756,В,2
2011-01-20,-14,758,З,1
2011-01-21,-17,759,С,1
2011-01-22,-16,761,В,2
2011-01-23,-14,759,ЮВ,3
2011-01-24,-10,749,ЮВ,4
2011-01-26,-6,749,В,3
2011-01-27,-5,749,СЗ,1
2011-01-28,-11,750,З,2
2011-01-29,-10,743,З,3
2011-01-30,-7,737,ЮЗ,4
2011-01-31,-7,745,З,3
2011-02-01,-10,749,З,1
2011-02-02,-11,747,СЗ,1
2011-02-03,-14,750,ЮЗ,2
2011-02-04,-7,748,З,2
2011-02-05,-5,740,Ю,3
2011-02-06,-5,728,СВ,2
2011-02-07,-5,733,С,4
2011-02-08,-7,741,С,3
2011-02-09,-7,730,В,3
2011-02-10,-7,731,С,1
2011-02-11,-15,740,СЗ,2
2011-02-12,-15,746,В,1
2011-02-13,-11,740,В,5
2011-02-14,-12,737,ЮВ,2
2011-02-15,-15,738,В,1
2011-02-16,-17,744,СЗ,1
2011-02-17,-19,746,ЮЗ,1
2011-02-18,-18,751,СВ,2
2011-02-19,-18,752,З,2
2011-02-20,-17,756,ЮВ,1
2011-02-21,-19,764,СЗ,1
2011-02-22,-16,768,СЗ,3
2011-02-23,-14,773,С,2
2011-02-24,-13,776,ЮВ,1
2011-02-25,-14,777,ЮВ,1
2011-02-26,-13,774,В,1
2011-02-27,-13,774,В,1
2011-02-28,-10,774,ЮВ,1
2011-03-02,-10,761,З,1
2011-03-03,-10,758,ЮВ,2
2011-03-04,-12,749,Ю,2
2011-03-05,-7,737,ЮЗ,3
2011-03-06,0,732,З,7
2011-03-07,-1,749,Ю,1
2011-03-08,-2,756,С,2
2011-03-09,-3,761,З,2
2011-03-10,-1,763,СЗ,2
2011-03-11,-3,761,В,2
2011-03-12,-3,750,ЮВ,1
2011-03-13,-5,755,Ю,1
2011-03-14,0,759,С,1
2011-03-15,1,751,ЮЗ,4
2011-03-16,1,749,С,1
2011-03-17,1,753,СЗ,1
2011-03-18,-1,756,В,4
2011-03-19,-1,758,Ю,2
2011-03-20,-3,760,ЮВ,2
2011-03-21,-1,759,ЮВ,2
2011-03-22,-2,754,ЮВ,1
2011-03-23,1,743,ЮЗ,3
2011-03-24,1,730,ЮЗ,5
2011-03-25,-3,727,З,5
2011-03-26,-2,741,З,5
2011-03-27,-3,748,ЮЗ,5
2011-03-28,-2,758,З,2
2011-03-29,-3,755,Ю,3
2011-03-30,2,750,ЮВ,1
2011-03-31,5,749,З,4
2011-04-01,1,758,СЗ,2
2011-04-02,2,764,З,4
2011-04-03,3,763,З,3
2011-04-04,7,764,З,4
2011-04-05,8,761,ЮВ,2
2011-04-06,8,752,ЮВ,3
2011-04-07,8,741,ЮВ,3
2011-04-08,4,735,ЮВ,1
2011-04-09,4,734,Ю,2
2011-04-10,5,731,ЮЗ,4
2011-04-11,7,741,ЮЗ,2
2011-04-12,8,746,Ю,2
2011-04-13,7,746,С,2
2011-04-14,7,738,СЗ,3
2011-04-15,5,743,З,2
2011-04-16,7,747,В,4
2011-04-17,8,746,З,3
2011-04-18,11,740,ЮЗ,4
2011-04-19,5,737,З,2
2011-04-20,5,744,З,3
2011-04-21,4,749,С,1
2011-04-22,9,752,З,4
2011-04-23,15,753,ЮЗ,3
2011-04-24,13,750,СЗ,3
2011-04-25,15,748,СЗ,3
2011-04-26,11,756,З,2
2011-04-27,15,760,ЮЗ,1
2011-04-28,17,752,З,2
2011-04-29,21,748,З,3
2011-04-30,21,749,З,2
2011-05-01,14,748,ЮВ,2
2011-05-02,19,744,В,2
2011-05-03,17,739,С,2
2011-05-04,14,742,Ю,1
2011-05-05,17,746,ЮВ,2
2011-05-06,16,753,В,6
2011-05-07,18,760,ЮВ,3
2011-05-08,23,758,В,3
2011-05-09,24,755,ЮВ,2
2011-05-10,23,751,З,3
2011-05-11,21,746,СВ,2
2011-05-12,12,749,С,3
2011-05-13,12,748,С,2
2011-05-14,14,748,З,2
2011-05-15,15,752,СВ,2
2011-05-16,20,753,В,3
2011-05-17,22,753,ЮЗ,1
2011-05-18,21,752,З,2
2011-05-19,21,749,З,3
2011-05-20,21,752,З,2
2011-05-21,26,750,З,3
2011-05-22,26,749,С,2
2011-05-23,25,749,С,2
2011-05-24,22,751,С,3
2011-05-25,21,749,Ю,2
2011-05-26,22,744,ЮЗ,2
2011-05-27,15,744,В,2
2011-05-28,15,744,ЮВ,1
2011-05-29,21,750,СЗ,3
2011-05-30,26,752,ЮЗ,4
2011-05-31,25,751,С,4
2011-06-01,22,750,С,4
2011-06-02,25,747,С,4
2011-06-03,27,743,С,3
2011-06-04,17,737,ЮЗ,2
2011-06-05,15,734,З,4
2011-06-06,18,740,СЗ,3
2011-06-07,14,746,С,3
2011-06-08,17,743,Ю,2
2011-06-09,17,741,ЮВ,2
2011-06-10,17,738,СЗ,2
2011-06-11,17,735,СЗ,1
2011-06-12,16,740,З,2
2011-06-13,20,744,З,2
2011-06-14,19,747,В,2
2011-06-15,21,745,ЮВ,1
2011-06-16,21,746,С,1
2011-06-17,19,745,З,4
2011-06-18,19,745,СЗ,4
2011-06-21,20,743,ЮВ,3
2011-06-22,20,738,В,1
2011-06-23,17,738,Ю,1
2011-06-24,19,740,З,2
2011-06-25,23,742,С,3
2011-06-26,20,741,СВ,2
2011-06-27,23,744,В,2
2011-06-28,27,749,В,2
2011-06-29,29,750,В,1
2011-06-30,28,749,СВ,2
2011-07-01,26,750,В,2
2011-07-02,29,749,ЮВ,2
2011-07-03,31,747,ЮВ,2
2011-07-04,33,746,С,1
2011-07-05,33,746,ЮВ,3
2011-07-06,29,748,С,1
2011-07-07,32,749,ЮВ,2
2011-07-08,35,745,З,1
2011-07-09,30,743,З,3
2011-07-10,21,740,С,1
2011-07-11,22,746,СВ,3
2011-07-12,24,749,СЗ,3
2011-07-13,27,749,СВ,2
2011-07-14,26,749,З,3
2011-07-15,27,750,СЗ,4
2011-07-16,27,751,С,2
2011-07-17,28,749,З,2
2011-07-19,32,746,З,2
2011-07-20,31,747,З,2
2011-07-21,30,750,ЮВ,2
2011-07-22,27,752,В,2
2011-07-23,29,751,В,2
2011-07-24,31,752,СВ,2
2011-07-25,32,753,СВ,2
2011-07-26,36,754,Ю,2
2011-07-27,27,753,СЗ,1
2011-07-29,34,741,С,3
2011-07-30,31,740,З,3
2011-07-31,29,739,С,2
2011-08-01,21,738,С,1
2011-08-02,18,743,Ю,2
2011-08-03,21,747,С,3
2011-08-04,22,746,В,3
2011-08-05,19,741,В,2
2011-08-06,22,742,СЗ,4
2011-08-07,23,749,СЗ,3
2011-08-08,27,751,ЮЗ,2
2011-08-09,29,752,ЮЗ,3
2011-08-10,32,752,СЗ,2
2011-08-11,31,751,В,2
2011-08-12,34,748,СВ,2
2011-08-13,28,748,В,2
2011-08-14,29,747,В,2
2011-08-15,33,746,В,2
2011-08-16,31,746,В,3
2011-08-17,25,746,СВ,3
2011-08-18,23,746,СВ,2
2011-08-19,22,746,В,2
2011-08-20,19,747,В,2
2011-08-21,22,746,В,2
2011-08-22,14,742,СВ,3
2011-08-23,18,744,С,3
2011-08-24,13,749,ЮВ,1
2011-08-25,18,751,С,3
2011-08-26,22,754,З,2
2011-08-27,22,752,СЗ,3
2011-08-28,20,746,З,2
2011-08-30,27,750,З,2
