2022-04-27,17,748,З,2
2022-04-28,14,751,СЗ,2
2022-04-29,10,756,СЗ,2
2022-05-01,8,752,СЗ,3
2022-05-02,13,753,ЮЗ,2
2022-05-03,17,749,З,2
2022-05-04,19,745,ЮЗ,3
2022-05-05,7,750,СЗ,3
2022-05-06,11,759,СЗ,2
2022-05-07,15,761,ЮЗ,1
2022-05-08,18,756,ЮЗ,1
2022-05-09,19,748,В,2
2022-05-10,9,737,СЗ,2
2022-05-11,12,745,Ю,3
2022-05-12,10,740,СЗ,2
2022-05-13,16,738,З,2
2022-05-14,17,742,ЮЗ,2
2022-05-15,16,740,ЮЗ,2
2022-05-16,17,739,З,2
2022-05-17,14,740,З,2
2022-05-18,11,740,З,2
2022-05-19,12,745,З,2
2022-05-20,12,743,С,1
2022-05-21,10,743,СЗ,4
2022-05-22,14,737,З,2
2022-05-23,13,737,ЮЗ,2
2022-05-24,16,742,ЮЗ,3
2022-05-25,11,746,З,2
2022-05-26,16,748,ЮЗ,3
2022-05-27,19,740,ЮЗ,2
2022-05-28,19,743,Ю,1
2022-05-29,19,751,ЮЗ,2
2022-05-30,21,753,С,1
2022-05-31,23,755,СЗ,2
2022-06-01,23,755,СВ,2
2022-06-02,25,756,З,2
2022-06-03,27,753,ЮЗ,2
2022-06-05,24,748,Ю,1
2022-06-06,16,742,СВ,2
2022-06-07,15,741,З,4
2022-06-08,12,743,З,3
2022-06-09,17,744,СЗ,2
2022-06-10,26,745,СЗ,2
2022-06-11,25,745,С,2
2022-06-12,19,746,СЗ,2
2022-06-13,21,748,З,2
2022-06-14,26,749,З,2
2022-06-15,28,749,З,2
2022-06-16,25,747,В,1
2022-06-17,23,746,СЗ,1
2022-06-18,25,746,ЮЗ,2
2022-06-19,23,746,СЗ,2
2022-06-20,21,740,З,3
2022-06-21,22,740,ЮЗ,3
2022-06-22,28,737,З,2
2022-06-23,24,743,С,2
2022-06-24,23,743,СВ,3
2022-06-25,27,746,СЗ,3
2022-06-26,23,749,СЗ,3
2022-06-27,26,749,З,3
2022-06-28,19,749,С,2
2022-06-29,17,750,С,1
2022-06-30,22,745,З,3
2022-07-01,15,745,В,1
2022-07-02,25,746,СВ,3
2022-07-03,21,744,СВ,3
2022-07-04,21,744,С,2
2022-07-05,20,749,С,2
2022-07-06,25,750,З,3
2022-07-07,29,750,З,2
2022-07-08,30,751,Ю,1
2022-07-09,30,749,СЗ,2
2022-07-10,31,749,СВ,1
2022-07-11,32,751,В,2
2022-07-12,27,753,ЮЗ,3
2022-07-13,31,750,В,2
2022-07-14,27,745,В,3
2022-07-15,25,743,З,4
2022-07-16,27,749,ЮЗ,2
2022-07-17,28,749,З,2
2022-07-18,31,746,В,3
2022-07-19,23,747,ЮЗ,3
2022-07-20,22,746,ЮЗ,2
2022-07-21,26,743,В,3
2022-07-22,26,745,В,1
2022-07-23,26,746,СЗ,1
2022-07-24,30,743,СВ,2
2022-07-25,19,742,ЮЗ,1
2022-07-26,28,743,З,2
2022-07-27,30,746,СЗ,3
2022-07-28,29,748,СЗ,3
2022-07-29,27,749,СВ,2
2022-07-30,28,749,З,2
2022-07-31,26,749,СЗ,2
2022-08-01,28,748,СЗ,2
2022-08-02,27,749,С,2
2022-08-03,28,751,С,2
2022-08-04,30,753,СВ,1
2022-08-05,31,754,СЗ,1
2022-08-06,30,754,В,2
2022-08-07,31,752,З,2
2022-08-08,32,752,С,2
2022-08-09,30,752,С,1
2022-08-10,32,751,З,2
2022-08-11,29,753,С,2
2022-08-12,27,755,З,2
2022-08-13,29,752,СЗ,2
2022-08-14,29,752,С,1
2022-08-15,27,754,СВ,3
2022-08-16,28,755,СВ,3
2022-08-17,29,753,В,2
2022-08-18,27,754,СВ,2
2022-08-19,25,760,В,3
2022-08-20,26,761,В,2
2022-08-21,30,758,СВ,3
2022-08-22,30,758,В,3
2022-08-23,32,760,В,1
2022-08-24,32,759,СВ,3
2022-08-25,31,757,СВ,2
2022-08-26,32,755,З,2
2022-08-27,32,755,В,1
2022-08-28,32,755,С,1
2022-08-29,32,753,В,2
2022-08-30,34,748,ЮЗ,3
2022-08-31,31,745,З,1
2022-09-01,25,746,З,1
2022-09-02,21,748,З,3
2022-09-03,17,755,З,2
2022-09-04,13,752,С,1
2022-09-05,14,747,З,3
2022-09-06,10,745,В,1
2022-09-07,14,749,ЮЗ,3
2022-09-08,13,749,ЮЗ,4
2022-09-09,13,749,СЗ,3
2022-09-10,12,754,СЗ,2
2022-09-11,13,755,З,2
2022-09-12,14,755,В,2
2022-09-13,18,752,В,2
2022-09-14,18,748,В,2
2022-09-15,16,743,ЮВ,1
2022-09-16,18,743,Ю,1
2022-09-17,20,742,Ю,1
2022-09-18,21,748,В,2
2022-09-19,27,746,Ю,2
2022-09-20,16,751,З,1
2022-09-21,17,749,В,2
2022-09-22,26,748,В,1
2022-09-23,24,743,В,3
2022-09-24,17,745,ЮЗ,3
2022-09-26,11,746,З,2
2022-09-27,13,752,З,1
2022-09-28,10,748,В,4
2022-09-29,12,746,В,1
2022-09-30,11,755,СВ,1
2022-10-01,14,756,В,2
2022-10-02,16,751,ЮВ,2
2022-10-03,19,752,ЮВ,3
2022-10-04,15,757,В,3
2022-10-05,8,755,В,2
2022-10-06,11,751,З,3
2022-10-07,11,750,ЮЗ,2
2022-10-08,15,757,З,1
2022-10-09,16,757,ЮЗ,2
2022-10-10,17,754,В,1
2022-10-11,10,749,В,2
2022-10-12,11,747,СВ,2
2022-10-13,12,747,СЗ,2
2022-10-14,7,752,З,2
2022-10-15,7,756,З,2
2022-10-16,10,761,З,1
2022-10-17,10,761,ЮЗ,2
2022-10-18,8,752,ЮЗ,3
2022-10-19,10,743,В,1
2022-10-20,8,746,СВ,2
2022-10-21,7,747,СЗ,2
2022-10-22,5,755,СЗ,1
2022-10-23,3,756,Ю,1
2022-10-24,6,746,Ю,2
2022-10-25,3,749,СЗ,1
2022-10-26,3,758,СВ,1
2022-10-27,4,760,ЮВ,2
2022-10-28,3,756,В,2
2022-10-29,3,752,Ю,1
2022-10-30,4,737,Ю,2
2022-10-31,3,737,З,1
2022-11-01,1,737,СЗ,3
2022-11-02,0,735,СЗ,3
2022-11-03,1,741,С,1
2022-11-04,2,748,З,1
2022-11-05,3,752,З,2
2022-11-06,2,758,З,1
2022-11-07,1,757,ЮЗ,2
2022-11-09,5,755,ЮЗ,3
2022-11-10,6,756,ЮЗ,3
2022-11-11,6,756,ЮЗ,5
2022-11-12,6,745,ЮЗ,4
2022-11-13,6,728,З,4
2022-11-14,-2,740,СЗ,5
2022-11-15,-4,747,СЗ,3
2022-11-16,-2,749,З,1
2022-11-17,-2,749,В,4
2022-11-18,0,746,В,3
2022-11-19,1,752,С,1
2022-11-20,0,752,В,2
2022-11-21,-2,753,В,1
2022-11-22,-1,753,В,3
2022-11-23,0,744,В,1
2022-11-24,1,748,З,1
2022-11-25,1,758,В,2
2022-11-26,-4,764,В,3
2022-11-27,-7,764,СВ,3
2022-11-28,-5,767,СВ,2
2022-11-29,-7,770,СВ,2
2022-11-30,-10,770,С,1
2022-12-01,-7,769,СЗ,1
2022-12-02,-10,773,В,2
2022-12-03,-12,776,В,1
2022-12-04,-10,776,СЗ,2
2022-12-05,-12,768,С,1
2022-12-06,-10,767,В,1
2022-12-07,-13,769,В,2
2022-12-08,-13,768,В,2
2022-12-09,-10,765,В,1
2022-12-10,-7,761,ЮВ,3
2022-12-11,-6,759,ЮВ,2
2022-12-12,-6,759,ЮВ,2
2022-12-13,-6,760,В,3
2022-12-14,-5,756,В,3
2022-12-15,-5,760,В,1
2022-12-16,-4,758,В,1
2022-12-17,-3,759,В,2
2022-12-18,1,751,ЮЗ,1
2022-12-19,-6,753,З,3
2022-12-20,-8,755,З,2
2022-12-21,-5,755,В,2
2022-12-22,-2,752,Ю,3
2022-12-23,1,752,Ю,2
2022-12-24,-2,755,Ю,2
2022-12-25,-7,755,ЮВ,2
2022-12-26,-4,758,С,1
2022-12-27,-3,758,СВ,1
2022-12-28,-6,753,В,2
2022-12-29,-7,751,В,1
2022-12-30,-6,755,В,1
2022-12-31,-3,751,В,3
