2013-01-01,-8,750,З,1
2013-01-02,-10,756,З,1
2013-01-03,-8,751,В,2
2013-01-04,-1,744,З,3
2013-01-05,-1,746,З,2
2013-01-06,-5,748,В,2
2013-01-07,-5,752,В,2
2013-01-08,-8,752,В,2
2013-01-09,-7,745,С,3
2013-01-10,-10,747,С,1
2013-01-12,-16,753,З,2
2013-01-13,-12,746,З,2
2013-01-14,-10,746,З,3
2013-01-15,-5,749,З,2
2013-01-16,-7,753,З,2
2013-01-17,-10,753,ЮВ,3
2013-01-18,-7,751,ЮВ,3
2013-01-19,-5,746,Ю,2
2013-01-20,1,743,Ю,1
2013-01-21,-3,742,Ю,1
2013-01-22,-9,738,З,3
2013-01-23,-13,745,З,2
2013-01-24,-11,743,СВ,2
2013-01-25,-11,743,З,3
2013-01-26,-12,756,З,1
2013-01-27,-15,760,З,2
2013-01-28,-14,761,В,1
2013-01-29,-15,759,В,2
2013-01-30,-13,757,В,3
2013-01-31,-4,749,В,4
2013-02-01,-5,743,СЗ,1
2013-02-02,-8,747,В,1
2013-02-03,-3,754,ЮВ,1
2013-02-04,-1,749,ЮВ,3
2013-02-05,0,745,ЮЗ,3
2013-02-06,-1,754,З,2
2013-02-07,-4,761,ЮВ,2
2013-02-08,-5,763,ЮВ,2
2013-02-09,-5,766,В,2
2013-02-10,-6,764,ЮВ,2
2013-02-11,-6,762,ЮВ,3
2013-02-12,-4,761,ЮВ,2
2013-02-13,-4,763,ЮВ,1
2013-02-14,-6,765,В,2
2013-02-15,-5,762,В,3
2013-02-16,-6,757,В,4
2013-02-17,-1,753,В,3
2013-02-18,-5,750,ЮВ,2
2013-02-19,-6,750,ЮВ,2
2013-02-20,-9,753,З,2
2013-02-21,-8,755,ЮЗ,2
2013-02-22,-8,753,З,2
2013-02-23,-7,758,СЗ,2
2013-02-24,-4,758,ЮЗ,3
2013-02-25,-3,759,З,3
2013-02-26,-2,758,З,2
2013-02-27,-5,741,З,3
2013-02-28,-9,743,ЮЗ,6
2013-03-01,1,735,ЮЗ,2
2013-03-02,1,734,З,4
2013-03-03,-7,742,СЗ,3
2013-03-04,-10,746,В,4
2013-03-05,-9,747,С,2
2013-03-06,-14,754,С,3
2013-03-07,-2,740,ЮЗ,5
2013-03-08,-2,742,СЗ,3
2013-03-09,-6,754,З,2
2013-03-10,-10,746,В,2
2013-03-11,-6,746,СВ,2
2013-03-12,-5,740,СВ,2
2013-03-13,-4,743,СЗ,2
2013-03-14,1,749,СВ,1
2013-03-15,0,755,Ю,2
2013-03-16,3,748,ЮВ,3
2013-03-17,2,748,В,2
2013-03-18,3,744,В,3
2013-03-19,0,742,ЮЗ,3
2013-03-20,1,−,З,2
2013-03-21,2,742,ЮЗ,3
2013-03-22,-2,749,С,1
2013-03-23,-1,751,В,3
2013-03-24,5,742,В,3
2013-03-25,-2,740,ЮЗ,2
2013-03-26,-3,738,ЮЗ,3
2013-03-27,-2,744,ЮЗ,3
2013-03-28,1,749,ЮЗ,2
2013-03-29,-3,754,СЗ,2
2013-03-30,2,760,З,2
2013-03-31,2,759,Ю,3
2013-04-01,3,756,Ю,2
2013-04-02,11,755,Ю,2
2013-04-03,12,754,ЮВ,2
2013-04-04,13,753,В,3
2013-04-05,11,751,В,3
2013-04-06,18,744,ЮЗ,3
2013-04-07,13,740,Ю,1
2013-04-08,5,744,З,2
2013-04-09,2,745,С,2
2013-04-10,8,751,СВ,4
2013-04-11,2,749,СЗ,3
2013-04-12,2,753,С,1
2013-04-13,1,753,СЗ,3
2013-04-14,2,755,С,2
2013-04-15,9,759,С,2
2013-04-16,13,759,З,2
2013-04-17,17,753,СЗ,4
2013-04-18,18,753,З,3
2013-04-19,21,750,ЮЗ,2
2013-04-20,23,748,З,3
2013-04-21,24,743,ЮЗ,2
2013-04-22,17,743,С,2
2013-04-23,17,744,С,3
2013-04-24,15,744,С,2
2013-04-25,12,742,Ю,2
2013-04-26,8,737,С,2
2013-04-27,13,743,З,4
2013-04-28,15,742,СЗ,2
2013-04-29,11,747,СЗ,4
2013-04-30,15,756,З,2
2013-05-01,18,752,СЗ,2
2013-05-02,18,754,С,2
2013-05-03,20,755,З,3
2013-05-04,18,753,СВ,2
2013-05-05,25,749,ЮЗ,2
2013-05-06,19,743,З,2
2013-05-07,13,750,С,4
2013-05-08,18,752,С,2
2013-05-09,22,751,СЗ,2
2013-05-10,23,750,ЮЗ,4
2013-05-11,26,745,З,4
2013-05-12,23,747,ЮВ,2
2013-05-13,27,747,СЗ,1
2013-05-14,28,748,ЮВ,1
2013-05-15,27,749,СЗ,3
2013-05-16,31,750,З,2
2013-05-17,27,750,СЗ,3
2013-05-18,21,749,СЗ,3
2013-05-19,16,751,СВ,3
2013-05-20,20,749,З,3
2013-05-21,16,745,С,3
2013-05-22,15,751,СЗ,2
2013-05-23,15,753,ЮВ,2
2013-05-24,23,754,ЮВ,3
2013-05-25,28,751,Ю,2
2013-05-26,29,749,Ю,2
2013-05-27,28,748,СЗ,1
2013-05-28,29,747,СВ,2
2013-05-29,24,750,З,2
2013-05-30,27,746,В,3
2013-05-31,21,745,ЮВ,2
2013-06-01,19,746,В,1
2013-06-02,24,745,ЮВ,2
2013-06-03,26,745,СВ,2
2013-06-04,27,745,СЗ,2
2013-06-05,20,744,З,3
2013-06-06,19,746,З,3
2013-06-07,21,748,СВ,2
2013-06-08,24,748,З,2
2013-06-09,21,746,С,1
2013-06-10,25,748,З,2
2013-06-11,29,749,ЮЗ,2
2013-06-12,31,748,З,3
2013-06-13,21,749,СЗ,1
2013-06-14,22,754,СВ,2
2013-06-15,24,755,С,1
2013-06-16,30,752,З,1
2013-06-17,33,749,Ю,2
2013-06-18,32,745,Ю,2
2013-06-19,26,743,С,2
2013-06-20,29,741,ЮЗ,3
2013-06-21,23,743,Ю,3
2013-06-22,19,748,В,2
2013-06-23,25,744,СЗ,2
2013-06-24,29,743,СВ,4
2013-06-25,30,746,СВ,2
2013-06-26,32,748,В,2
2013-06-27,31,748,С,2
2013-06-28,23,748,В,2
2013-06-29,33,744,СЗ,3
2013-06-30,27,744,СВ,3
2013-07-01,27,747,ЮВ,1
2013-07-02,27,747,СВ,2
2013-07-03,27,747,С,2
2013-07-04,26,750,В,2
2013-07-05,29,750,СВ,1
2013-07-06,33,750,З,2
2013-07-07,32,750,СВ,2
2013-07-08,25,748,Ю,1
2013-07-09,26,741,З,2
2013-07-10,23,738,З,2
2013-07-11,24,738,Ю,1
2013-07-12,26,741,СЗ,1
