2010-01-01,-4,745,В,3
2010-01-02,-5,743,В,2
2010-01-03,-3,734,В,1
2010-01-04,-17,743,СЗ,2
2010-01-05,-19,757,С,1
2010-01-07,-17,767,СЗ,2
2010-01-08,-20,766,В,2
2010-01-09,-8,761,Ю,1
2010-01-11,-14,756,ЮЗ,1
2010-01-12,-11,752,ЮЗ,2
2010-01-13,-7,747,З,3
2010-01-14,-8,751,СЗ,2
2010-01-18,-18,770,З,2
2010-01-19,-17,769,В,1
2010-01-20,-17,770,В,1
2010-01-25,-14,761,В,2
2010-01-26,-7,761,В,4
2010-01-27,-12,762,В,3
2010-01-28,-14,749,В,2
2010-01-29,-15,748,В,1
2010-01-30,-16,750,В,4
2010-01-31,-7,757,В,1
2010-02-01,-5,758,ЮВ,3
2010-02-02,-7,759,В,3
2010-02-03,-11,764,В,3
2010-02-04,-9,772,В,2
2010-02-06,-10,767,СЗ,1
2010-02-07,-11,767,З,1
2010-02-08,-13,767,В,2
2010-02-09,-14,770,В,4
2010-02-10,-15,774,ЮВ,2
2010-02-11,-16,776,ЮВ,2
2010-02-12,-12,776,В,1
2010-02-13,-10,773,З,1
2010-02-14,-10,764,В,3
2010-02-15,-10,752,ЮВ,3
2010-02-16,-7,740,В,2
2010-02-17,-6,740,СЗ,4
2010-02-18,-9,751,З,1
2010-02-19,-11,746,З,3
2010-02-20,-4,745,З,2
2010-02-21,-12,743,В,3
2010-02-22,-9,743,В,4
2010-02-23,-7,743,В,3
2010-02-24,-5,746,СВ,2
2010-02-27,-3,755,ЮЗ,2
2010-02-28,-6,755,СЗ,2
2010-03-01,-8,758,В,1
2010-03-02,-6,755,В,3
2010-03-03,-4,752,В,1
2010-03-04,-4,750,ЮВ,2
2010-03-05,0,747,ЮЗ,2
2010-03-06,-5,753,В,2
2010-03-07,-4,749,В,2
2010-03-08,-3,740,С,1
2010-03-09,-6,749,СЗ,2
2010-03-10,-4,751,ЮЗ,2
2010-03-11,-3,746,З,4
2010-03-12,-1,751,Ю,2
2010-03-13,0,737,ЮЗ,4
2010-03-14,0,738,З,2
2010-03-15,0,742,ЮЗ,4
2010-03-16,1,738,ЮЗ,3
2010-03-17,-5,746,З,3
2010-03-18,-4,754,ЮЗ,2
2010-03-19,-7,755,З,4
2010-03-20,-2,746,ЮЗ,2
2010-03-21,3,746,ЮЗ,1
2010-03-22,3,741,З,3
2010-03-23,2,744,СЗ,4
2010-03-24,1,749,ЮЗ,4
2010-03-25,0,749,С,2
2010-03-26,0,758,СЗ,3
2010-03-27,1,758,З,5
2010-03-28,4,758,Ю,2
2010-03-29,5,758,В,2
2010-03-30,5,757,В,2
2010-03-31,8,757,ЮВ,2
2010-04-01,10,757,В,3
2010-04-02,9,759,ЮВ,2
2010-04-03,8,758,С,2
2010-04-04,12,757,СВ,2
2010-04-05,11,756,СВ,2
2010-04-06,12,755,СВ,3
2010-04-07,4,759,В,3
2010-04-08,4,761,В,3
2010-04-09,6,758,В,2
2010-04-10,9,755,В,3
2010-04-11,9,754,С,3
2010-04-12,12,753,СВ,3
2010-04-13,9,752,СЗ,2
2010-04-14,8,749,СЗ,3
2010-04-15,11,752,ЮЗ,2
2010-04-16,13,751,З,2
2010-04-17,17,752,Ю,3
2010-04-18,13,748,ЮЗ,1
2010-04-19,17,749,СЗ,3
