2016-11-23,-3,767,З,4
2016-11-24,-1,757,З,4
2016-11-25,-2,747,ЮЗ,3
2016-11-26,-2,740,З,3
2016-11-27,-2,738,ЮЗ,3
2016-11-28,2,740,Ю,2
2016-11-29,0,745,ЮЗ,3
